,Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Delivery_Time
297,jpbf997821085,21.170096,72.789122,21.180096,72.799122,10:05:00,Fog,Low ,19
298,thiu130982270,21.183434,72.814492,21.233434,72.864492,22:00:00,Cloudy,Jam ,190
299,sguv166059725,0.0,0.0,0.06,0.06,20:40:00,Sandstorms,Jam ,145
300,vrzd371198438,12.334022,76.618203,12.414022,76.698203,19:50:00,Sandstorms,Jam ,120
301,ezko262586665,30.914057,75.83982,31.024057,75.94982,22:00:00,Sunny,Jam ,120
302,ywur077316089,12.933284,77.615428,12.943284,77.625428,11:25:00,Windy,High ,130
303,kgrj158781483,21.170096,72.789122,21.180096,72.799122,9:50:00,Windy,Low ,60
304,jmqn050887037,23.416792,85.316842,23.526792,85.426842,23:20:00,Fog,Low ,190
305,fuwm830393331,0.0,0.0,0.02,0.02,8:45:00,Windy,Low ,120
306,rvpq631939731,0.0,0.0,0.01,0.01,9:45:00,Stormy,Low ,50
307,zugg315648566,12.334022,76.618203,12.394022,76.678203,22:50:00,Cloudy,Low ,50
308,klil713169327,22.761226,75.887522,22.811226,75.937522,20:20:00,Sunny,Jam ,15
309,ctmx471172317,0.0,0.0,0.07,0.07,23:05:00,Fog,Low ,130
310,pcnm777728383,22.569358,88.433452,22.579358,88.443452,9:35:00,Sandstorms,Low ,80
311,sgix525051956,12.316967,76.603067,12.396967,76.683067,22:05:00,Stormy,Jam ,135
312,ekhn051985926,12.316967,76.603067,12.346967,76.633067,18:50:00,Stormy,Medium ,135
313,rnlx514524405,22.745049,75.892471,22.855049,76.002471,22:15:00,Sunny,Jam ,70
314,pryr037083326,23.354422,85.3329,23.364422,85.3429,10:10:00,Cloudy,Low ,95
315,jnrl035248824,11.003681,76.975525,11.073681,77.045525,17:25:00,Cloudy,Medium ,150
316,ogif470900953,0.0,0.0,0.02,0.02,11:40:00,Sunny,High ,85
317,jgsk451914048,0.0,0.0,0.08,0.08,17:50:00,Windy,Medium ,135
318,fzqu114731576,26.90519,75.810753,26.93519,75.840753,22:00:00,Sunny,Jam ,75
319,qmbt752072094,0.0,0.0,0.11,0.11,21:55:00,Cloudy,Jam ,155
320,ynmc956217183,19.207222,72.972281,19.337222,73.102281,17:25:00,Cloudy,Medium ,155
321,yulk467935835,18.927584,72.832585,19.057584,72.962585,17:45:00,Stormy,Medium ,120
322,lmvb859557349,27.157772,78.04725,27.237772,78.12725,20:35:00,Cloudy,Jam ,180
323,aueo046070324,18.516216,73.842527,18.556216,73.882527,16:45:00,Windy,Medium ,130
324,xafx868581601,18.927584,72.832585,19.007584,72.912585,18:15:00,Sandstorms,Medium ,185
325,eyns365083316,13.054347,80.257221,13.074347,80.277221,11:25:00,Windy,High ,135
326,iwuh041278730,22.311844,73.165081,22.331844,73.185081,11:55:00,Fog,High ,145
327,mbzd519155820,21.157729,72.768726,21.217729,72.828726,23:35:00,Stormy,Low ,12
328,qnle672601244,13.022394,80.242439,13.052394,80.272439,19:45:00,Fog,Jam ,150
329,nsbo577561494,0.0,0.0,0.11,0.11,23:35:00,Stormy,Low ,105
330,mvqs331574430,0.0,0.0,0.07,0.07,17:55:00,Sunny,Medium ,75
331,xlof111172996,26.47775,80.351569,26.60775,80.481569,17:40:00,Sunny,Medium ,90
332,afng832168118,12.323225,76.630028,12.393225,76.700028,21:40:00,Windy,Jam ,160
333,wtqi866508283,23.184992,77.417227,23.264992,77.497227,22:40:00,Sandstorms,Low ,130
334,fbqv619657664,10.027014,76.308053,10.037014,76.318053,11:05:00,Windy,Low ,75
335,xxuc499608084,22.722634,75.886959,22.782634,75.946959,22:15:00,Sunny,Low ,90
336,bqnl640235013,27.159795,78.04299,27.249795,78.13299,20:50:00,Sunny,Jam ,100
337,sbpo119675780,0.0,0.0,0.01,0.01,11:30:00,Windy,High ,50
338,ovqn166051230,12.933298,77.614293,12.963298,77.644293,21:05:00,Sandstorms,Jam ,150
339,bycp511272071,17.458998,78.500366,17.478998,78.520366,10:00:00,Windy,Low ,110
340,fabb670462124,23.351489,85.324253,23.461489,85.434253,20:00:00,Stormy,Jam ,210
341,atic223355684,22.514585,88.39331,22.624585,88.50331,21:15:00,Sunny,Jam ,70
342,jhob232446890,0.0,0.0,0.09,0.09,18:00:00,Sunny,Medium ,75
343,ocpy875112498,23.359194,85.325447,23.469194,85.435447,18:00:00,Stormy,Medium ,125
344,vkzf129631664,18.636215,73.751081,18.726215,73.841081,18:35:00,Sandstorms,Medium ,115
345,rrok042951489,0.0,0.0,0.08,0.08,22:25:00,Stormy,Low ,140
346,zjna855510884,11.001852,76.976268,11.011852,76.986268,9:25:00,Windy,Low ,65
347,mlzq889451393,12.323194,76.630583,12.353194,76.660583,23:05:00,Fog,Low ,60
348,jbau972850110,0.0,0.0,0.03,0.03,20:10:00,Sunny,Jam ,90
349,nmaw980586164,12.304569,76.643622,12.324569,76.663622,11:30:00,Sandstorms,High ,65
350,ihva618572417,12.949934,77.699386,12.979934,77.729386,21:00:00,Sunny,Jam ,65
351,soat723921966,12.972793,80.249982,13.102793,80.379982,21:45:00,Windy,Jam ,95
352,ddci421776188,23.369746,85.33982,23.499746,85.46982,22:00:00,Windy,Jam ,110
353,hdtm582802782,11.022477,76.995667,11.052477,77.025667,20:20:00,Stormy,Jam ,150
354,jkjm741542230,23.354422,85.3329,23.404422,85.3829,21:50:00,Fog,Jam ,135
355,qztp806379425,17.424114,78.347554,17.554114,78.477554,23:35:00,Sunny,Low ,80
356,klkf554764955,10.96185,76.971082,11.03185,77.041082,17:30:00,Cloudy,Medium ,135
357,zjqg885613520,12.939496,77.625999,13.009496,77.695999,21:55:00,Stormy,Jam ,135
358,vwoq561229732,19.22384,72.841347,19.25384,72.871347,22:15:00,Sunny,Jam ,80
359,vxtj689186565,23.357804,85.325146,23.427804,85.395146,21:55:00,Sunny,Jam ,110
360,aozd095262266,12.970324,77.645748,13.000324,77.675748,22:35:00,Fog,Low ,90
361,hcvv352266513,11.021278,76.995017,11.101278,77.075017,19:25:00,Fog,Jam ,210
362,hwve002323690,13.049645,80.242268,13.119645,80.312268,21:55:00,Fog,Jam ,155
363,lrbb506912317,30.899584,75.809346,30.909584,75.819346,8:50:00,Fog,Low ,80
364,ydwg300382140,17.428294,78.404423,17.538294,78.514423,17:45:00,Fog,Medium ,165
365,ergo980996454,17.431668,78.408321,17.511668,78.488321,18:55:00,Cloudy,Medium ,195
366,qbjg801103210,19.003517,72.82765,19.043517,72.86765,15:55:00,Sandstorms,Medium ,165
367,ymuy854364129,23.359194,85.325447,23.399194,85.365447,17:15:00,Sunny,Medium ,95
368,xdiu011549511,12.304569,76.643622,12.314569,76.653622,8:45:00,Fog,Low ,70
369,uvao378585659,12.934179,77.615797,12.984179,77.665797,21:10:00,Fog,Jam ,105
370,fzpp540624700,12.323994,76.626167,12.403994,76.706167,18:50:00,Cloudy,Medium ,125
371,dqhf485609376,0.0,0.0,0.13,0.13,23:30:00,Sunny,Low ,150
372,kbus124653030,19.875016,75.322405,19.965016,75.412405,20:00:00,Cloudy,Jam ,245
373,btvv812319207,17.422819,78.449578,17.512819,78.539578,21:20:00,Fog,Jam ,175
374,khkh804061032,26.88842,75.800689,27.01842,75.930689,23:45:00,Sunny,Low ,80
375,uyhh737739508,19.121999,72.908493,19.191999,72.978493,19:00:00,Stormy,Medium ,140
376,tqwh874117599,19.065838,72.832658,19.105838,72.872658,12:25:00,Windy,High ,170
377,wswo489962322,30.895204,75.822103,31.035204,75.962103,21:05:00,Sandstorms,Jam ,170
378,xzqg812497978,12.975996,80.221898,13.045996,80.291898,23:15:00,Windy,Low ,120
379,ekpg306822596,23.359033,85.325347,23.389033,85.355347,23:25:00,Sandstorms,Low ,130
380,qkbd561988826,18.55144,73.804855,18.57144,73.824855,10:05:00,Windy,Low ,80
381,bfvt139030303,17.422819,78.449578,17.472819,78.499578,18:10:00,Windy,Medium ,115
382,kqtz991938473,27.163303,78.057044,27.193303,78.087044,23:30:00,Fog,Low ,90
383,xppv692689696,22.74806,75.8934,22.83806,75.9834,19:40:00,Stormy,Jam ,145
384,uckm430937441,18.56245,73.916619,18.58245,73.936619,9:40:00,Stormy,Low ,130
385,qtpq151622365,11.003681,76.975525,11.053681,77.025525,20:25:00,Sunny,Jam ,60
386,hlhe171627722,21.183434,72.814492,21.233434,72.864492,22:35:00,Sunny,Low ,120
387,xcqw881477597,26.910262,75.783013,27.040262,75.913013,19:50:00,Sunny,Jam ,130
388,kscj132046140,17.428294,78.404423,17.448294,78.424423,12:00:00,Cloudy,High ,135
389,buue136544686,19.055831,72.833984,19.125831,72.903984,20:50:00,Cloudy,Jam ,210
390,nzik474134568,19.065838,72.832658,19.125838,72.892658,21:45:00,Sunny,Jam ,70
391,yrog095372471,0.0,0.0,0.09,0.09,23:35:00,Sandstorms,Low ,85
392,ulkc765894706,0.0,0.0,0.01,0.01,9:50:00,Sandstorms,Low ,125
393,wkbh890720103,19.131141,72.813074,19.201141,72.883074,22:30:00,Sandstorms,Low ,17
394,wrvs763690619,21.170798,72.790489,21.180798,72.800489,8:55:00,Fog,Low ,85
395,qpda489582651,26.492106,80.327797,26.552106,80.387797,17:45:00,Fog,Medium ,65
396,nzgm108216759,19.103249,72.846749,19.173249,72.916749,23:45:00,Sunny,Low ,175
397,gjfe618528011,12.933298,77.614293,12.973298,77.654293,16:05:00,Windy,Medium ,140
398,ibei176056366,19.055831,72.833984,19.145831,72.923984,20:30:00,Windy,Jam ,100
399,sekt901400572,0.0,0.0,0.08,0.08,19:55:00,Stormy,Jam ,165
400,lrfh109107100,15.585658,73.743606,15.615658,73.773606,19:10:00,Stormy,Medium ,140
401,qilj817362621,0.0,0.0,0.05,0.05,18:30:00,Windy,Medium ,120
402,dazy306268524,12.914264,77.6784,13.024264,77.7884,20:55:00,,NaN ,18
403,cjrc537275742,22.751234,75.88949,22.861234,75.99949,20:45:00,Stormy,Jam ,90
404,lczc180690998,17.440827,78.393391,17.510827,78.463391,23:40:00,Fog,Low ,100
405,paxj085364115,21.170798,72.790489,21.190798,72.810489,9:10:00,Windy,Low ,100
406,ymcw404814589,30.905562,75.832841,30.945562,75.872841,16:45:00,Stormy,Medium ,105
407,sczy262142030,12.913041,77.683237,12.933041,77.703237,10:50:00,Stormy,Low ,110
408,xgkw587884755,23.353783,85.326967,23.363783,85.336967,10:35:00,Sandstorms,Low ,135
409,ficl229527733,12.978453,77.643685,13.038453,77.703685,0:05:00,Fog,Low ,70
410,jpqq416548352,0.0,0.0,0.04,0.04,15:45:00,Sunny,Medium ,90
411,dcjj953152249,0.0,0.0,0.03,0.03,22:35:00,Fog,Low ,50
412,aetv590613941,21.149569,72.772697,21.179569,72.802697,21:35:00,Sandstorms,Jam ,170
413,yklr066327627,26.90519,75.810753,26.96519,75.870753,21:50:00,Windy,Jam ,145
414,dmgj641048442,18.51421,73.838429,18.55421,73.878429,16:15:00,Windy,Medium ,29
415,kxdi659246557,12.906229,77.596791,12.946229,77.636791,16:50:00,Windy,Medium ,125
416,ddui421234447,0.0,0.0,0.09,0.09,22:00:00,Windy,Jam ,140
417,mgio795091530,26.483672,80.320708,26.543672,80.380708,20:00:00,Stormy,Jam ,155
418,lfhb157950446,18.546258,73.904337,18.586258,73.944337,15:15:00,Sunny,High ,16
419,veng336050777,0.0,0.0,0.05,0.05,20:40:00,Sandstorms,Jam ,29
420,tfoe370688920,19.131141,72.813074,19.17114,72.853074,13:00:00,Windy,High ,130
421,aege753663438,12.98041,77.640489,13.11041,77.770489,19:00:00,Fog,Medium ,200
422,nwin330098016,13.091809,80.219104,13.201809,80.329104,21:50:00,Fog,Jam ,210
423,ufap325578927,17.424114,78.347554,17.554114,78.477554,17:25:00,Sunny,Medium ,85
424,vuyu065991946,12.326356,76.619103,12.366356,76.659103,12:45:00,Windy,High ,145
425,wmuy568019093,12.978453,77.643685,12.998453,77.663685,9:35:00,Windy,Low ,90
426,yeun065841354,23.357804,85.325146,23.407804,85.375146,19:10:00,Cloudy,Medium ,80
427,rfth475757944,13.086438,80.220672,13.146439,80.280672,20:20:00,Windy,Jam ,160
428,rheb881632602,21.185047,72.80859,21.205047,72.82859,9:10:00,Stormy,Low ,130
429,tatl950432918,21.149834,72.778666,21.229834,72.858666,19:20:00,Fog,Jam ,195
430,arht318769985,21.157735,72.768778,21.187735,72.798778,21:35:00,Cloudy,Jam ,170
431,aovp255957361,0.0,0.0,0.11,0.11,18:00:00,Sandstorms,Medium ,85
432,tpsa273201300,12.979166,77.640709,13.019166,77.680709,16:05:00,Fog,Medium ,90
433,mrvy893201573,17.424114,78.347554,17.554114,78.477554,22:40:00,Stormy,Low ,85
434,afsw032253642,-22.553227,88.353273,22.643227,88.443273,19:05:00,Sunny,Medium ,105
435,umsw608823589,19.12663,72.829976,19.13663,72.839976,11:10:00,Cloudy,Low ,85
436,qmkr792155372,15.576683,73.75575,15.586683,73.76575,10:15:00,Windy,Low ,60
437,cwlq374820149,22.32,73.17,22.4,73.25,21:15:00,Stormy,Jam ,130
438,novc540360333,12.986047,80.218114,13.116047,80.348114,18:10:00,Cloudy,Medium ,175
439,rdoe175515804,12.914264,77.6784,12.984264,77.7484,19:35:00,Windy,Jam ,125
440,ishn299406561,13.054347,80.257221,13.104347,80.307221,22:35:00,Sunny,Low ,95
441,xfnt252241464,17.430448,78.418213,17.540448,78.528213,19:35:00,Sunny,Jam ,80
442,aual306364443,22.538999,88.322337,22.668999,88.452337,18:20:00,Sunny,Medium ,145
443,aytm224677841,22.310237,73.158921,22.360237,73.208921,21:10:00,Fog,Jam ,165
444,wywh550384152,11.001852,76.976268,11.071852,77.046268,21:25:00,Windy,Jam ,180
445,rudn776430261,22.727021,75.884167,22.767021,75.924167,14:15:00,Stormy,High ,50
446,yrzf926850479,22.761226,75.887522,22.891226,76.017522,21:15:00,Sandstorms,Jam ,105
447,yuqb400103668,19.221315,72.862381,19.291315,72.932381,0:05:00,Cloudy,Low ,125
448,wkmy914690817,17.433809,78.386744,17.483809,78.436744,21:10:00,Sunny,Jam ,105
449,fzdt758816838,11.010375,76.95295,11.090375,77.03295,23:10:00,Cloudy,Low ,130
450,npww759663298,17.455894,78.375467,17.495894,78.415467,12:45:00,Sunny,High ,60
451,wcsz768106006,18.536562,73.896485,18.626562,73.986485,20:00:00,Sunny,Jam ,85
452,bwny917977716,21.157735,72.768778,21.247735,72.858778,17:50:00,Stormy,Medium ,115
453,gmoz216532568,18.533811,73.899315,18.603811,73.969315,18:00:00,Cloudy,Medium ,150
454,rskn056191337,17.424114,78.347554,17.494114,78.417554,22:40:00,Sunny,Low ,155
455,ihrd739329812,-9.966783,76.242981,10.016783,76.292981,23:20:00,Windy,Low ,70
456,mkpp302632862,17.426228,78.407495,17.456228,78.437495,19:40:00,Cloudy,Jam ,190
457,ndrk352061075,11.000762,76.981876,11.090762,77.071876,19:05:00,Cloudy,Medium ,195
458,cfmv030881123,17.410371,78.437225,17.490371,78.517225,21:00:00,Stormy,Jam ,140
459,gaih403946865,17.455894,78.375467,17.535894,78.455467,21:55:00,Sunny,Jam ,20
460,igyq767188442,18.520016,73.830547,18.590016,73.900547,22:10:00,Sandstorms,Jam ,165
461,agfa904495429,17.428294,78.404423,17.478294,78.454423,19:20:00,Stormy,Jam ,135
462,mvos025512986,19.091458,72.827808,19.171458,72.907808,23:20:00,Cloudy,Low ,195
463,rdbb170154052,11.010375,76.95295,11.050375,76.99295,15:25:00,Stormy,Medium ,160
464,lnte353244658,21.175104,72.804342,21.235104,72.864342,19:20:00,Sunny,Jam ,90
465,frot437781937,11.022477,76.995667,11.112477,77.085667,17:55:00,Sunny,Medium ,110
466,kzxq992522837,12.323994,76.626167,12.363994,76.666167,12:15:00,Sunny,High ,120
467,ielb108672796,26.90294,75.793007,26.99294,75.883007,21:40:00,Windy,Jam ,95
468,humt595745846,21.149834,72.778666,21.239834,72.868666,21:20:00,Stormy,Jam ,32
469,tqsp122971019,13.044694,80.26147,13.104694,80.32147,20:00:00,Fog,Jam ,110
470,pbac323539688,22.551084,88.354127,22.621084,88.424127,20:45:00,Stormy,Jam ,95
471,ncjo629369244,22.553227,88.353273,22.663227,88.463273,19:30:00,Sandstorms,Jam ,135
472,ikhp435158498,12.304569,76.643622,12.364569,76.703622,0:00:00,Sandstorms,Low ,140
473,skoh504232741,0.0,0.0,0.02,0.02,10:55:00,Windy,Low ,70
474,gdit919288828,13.064181,80.236442,13.114181,80.286442,19:20:00,Fog,Jam ,165
475,bdlj244755703,11.026117,76.944652,11.086117,77.004652,19:25:00,Sandstorms,Jam ,130
476,wjld902786037,12.334022,76.618203,12.364022,76.648203,20:45:00,Sandstorms,Jam ,140
477,yiuy815061054,26.911927,75.797282,27.041927,75.927282,22:10:00,,NaN ,100
478,rmpo101379398,23.351489,85.324253,23.361489,85.334253,10:30:00,Sandstorms,Low ,75
479,rilp246553329,17.411028,78.329645,17.421028,78.339645,8:35:00,Sandstorms,Low ,105
480,tlmi792767795,17.45971,78.368855,17.56971,78.478855,20:05:00,Sunny,Jam ,150
481,vwpn749032683,12.325461,76.632278,12.355461,76.662278,18:00:00,Cloudy,Medium ,85
482,qwmh144707871,12.970324,77.645748,12.990324,77.665748,8:25:00,Stormy,Low ,140
483,vhqi835557353,17.45971,78.368855,17.51971,78.428855,22:55:00,Windy,Low ,70
484,wmno649005229,30.89286,75.822199,30.95286,75.882199,23:05:00,Fog,Low ,65
485,icss554271823,12.337978,76.616792,12.357978,76.636792,9:35:00,Fog,Low ,90
486,puje586221420,13.026286,80.275235,13.156286,80.405235,20:00:00,Windy,Jam ,29
487,ddsc471670071,17.433809,78.386744,17.523809,78.476744,18:50:00,Windy,Medium ,115
488,einm278796358,12.972793,80.249982,13.042793,80.319982,19:50:00,Stormy,Jam ,135
489,oada207583994,0.0,0.0,0.11,0.11,23:10:00,Fog,Low ,175
490,qkzu509599586,27.157772,78.04725,27.287772,78.17725,22:25:00,Stormy,Low ,115
491,sbjp632747598,21.173343,72.792731,21.203343,72.822731,19:15:00,Sandstorms,Medium ,150
492,odgz265199909,17.428294,78.404423,17.448294,78.424423,10:55:00,Sandstorms,Low ,50
493,mvpl009654764,18.563934,73.915367,18.693935,74.045367,19:45:00,Fog,Jam ,185
494,vvue231041310,26.914142,75.805704,27.024142,75.915704,0:00:00,Stormy,Low ,95
495,kdoi749308717,11.003681,76.975525,11.113681,77.085525,19:30:00,Sunny,Jam ,85
496,feru635332340,23.355164,85.324097,23.375164,85.344097,12:15:00,Stormy,High ,125
497,yapj085531572,12.334022,76.618203,12.464022,76.748203,19:15:00,Sandstorms,Medium ,100
498,znaq525848611,22.753839,75.897429,22.783839,75.927429,21:20:00,Fog,Jam ,195
499,jybe497283054,19.1093,72.825451,19.1193,72.835451,11:45:00,Sunny,High ,95
500,uhzz104989960,18.55144,73.804855,18.60144,73.854855,0:10:00,Stormy,Low ,75
501,fpcb539240429,11.008638,76.984311,11.058638,77.034311,20:55:00,Windy,Jam ,125
502,okbm411749537,19.120083,72.907385,19.210083,72.997385,21:10:00,Sunny,Jam ,105
503,glhm878533233,18.55144,73.804855,18.63144,73.884855,19:35:00,Stormy,Jam ,135
504,rmcn943344389,23.357804,85.325146,23.447804,85.415146,22:00:00,Fog,Jam ,205
505,etao304541989,12.284747,76.625861,12.314747,76.655861,21:50:00,Windy,Jam ,30
506,fjeb392171785,18.592718,73.773572,18.642718,73.823572,20:05:00,Sunny,Jam ,105
507,ievc231722020,19.178321,72.834715,19.188321,72.844715,10:20:00,Sandstorms,Low ,65
508,fyzu760139303,17.431477,78.40035,17.541477,78.51035,21:30:00,Stormy,Jam ,110
509,pmfn903291620,17.431668,78.408321,17.501668,78.478321,18:40:00,Windy,Medium ,155
510,zoww039546925,26.891191,75.802083,26.911191,75.822083,9:35:00,Fog,Low ,75
511,rpgm542793380,30.372202,78.077151,30.452202,78.157151,17:45:00,Windy,Medium ,110
512,sezw299294400,19.876994,75.372353,19.986994,75.482353,19:30:00,Stormy,Jam ,135
513,wytt245943528,0.0,0.0,0.08,0.08,19:20:00,Fog,Jam ,180
514,jnbk751106789,12.304569,76.643622,12.354569,76.693622,18:10:00,Stormy,Medium ,160
515,lslb864135743,12.933298,77.614293,12.973298,77.654293,12:35:00,Sandstorms,High ,120
516,zttu486770955,11.02091,76.940432,11.09091,77.010432,17:35:00,Sandstorms,Medium ,195
517,nxqk892136794,0.0,0.0,0.06,0.06,20:20:00,Stormy,Jam ,140
518,smzd684277618,22.695207,75.866059,22.785207,75.956059,18:10:00,Windy,Medium ,27
519,sosf656040702,26.921411,75.793604,26.981411,75.853604,0:10:00,Windy,Low ,75
520,ifyn279522165,23.374878,85.335739,23.484878,85.445739,22:30:00,Fog,Low ,130
521,xiwb702665854,21.170096,72.789122,21.240096,72.859122,21:25:00,Stormy,Jam ,210
522,nqdj107406558,13.058616,80.264151,13.108616,80.314151,21:45:00,Fog,Jam ,145
523,xhyr775897961,0.0,0.0,0.06,0.06,19:55:00,Sandstorms,Jam ,130
524,cgiu577086946,26.905287,75.794592,27.035287,75.924592,22:30:00,Fog,Low ,145
525,ulnx402543278,12.939496,77.625999,12.979496,77.665999,15:05:00,Cloudy,High ,135
526,ghqw690657155,22.74806,75.8934,22.75806,75.9034,9:30:00,Fog,Low ,75
527,vaea738131812,19.1093,72.825451,19.1993,72.915451,21:30:00,Sandstorms,Jam ,200
528,qwob207561222,18.927584,72.832585,19.007584,72.912585,22:30:00,Sunny,Low ,215
529,fsxb492661748,13.066762,80.251865,13.196762,80.381865,0:10:00,Stormy,Low ,60
530,dbzs987064853,26.849596,75.800512,26.899596,75.850512,21:25:00,Windy,Jam ,90
531,zrof829886012,12.934365,77.616155,12.944365,77.626155,8:45:00,Fog,Low ,75
532,iyck095436784,22.760072,75.892574,22.810072,75.942574,19:35:00,Sunny,Jam ,80
533,smlr911913855,22.311603,73.165012,22.421603,73.275012,20:35:00,Stormy,Jam ,155
534,owpf107206045,0.0,0.0,0.13,0.13,22:30:00,Fog,Low ,140
535,ddzv949486558,12.972532,77.608179,13.082532,77.718179,19:50:00,Stormy,Jam ,145
536,fplq336504367,0.0,0.0,0.11,0.11,23:55:00,Sunny,Low ,19
537,cfwx749215851,21.186608,72.794136,21.256608,72.864136,22:40:00,Sandstorms,Low ,125
538,eddg433605983,0.0,0.0,0.13,0.13,18:50:00,Stormy,Medium ,135
539,takm498174084,19.876106,75.340775,19.926106,75.390775,22:45:00,Sunny,Low ,65
540,ifvn769224573,26.892312,75.806896,26.902313,75.816896,8:45:00,Sunny,Low ,50
541,edfs098823359,13.054347,80.257221,13.094347,80.297221,14:35:00,Sunny,High ,110
542,dpta205888457,12.323225,76.630028,12.413225,76.720028,18:15:00,Cloudy,Medium ,200
543,jybv139687483,23.369746,85.33982,23.389746,85.35982,11:25:00,Cloudy,High ,185
544,ovxv288837508,0.0,0.0,0.04,0.04,16:00:00,Windy,Medium ,115
545,ectk718944481,12.323194,76.630583,12.383194,76.690583,20:40:00,Windy,Jam ,160
546,nwwm842087125,9.979186,76.317361,9.999186,76.337361,9:00:00,Fog,Low ,80
547,sxdx277393094,17.41233,78.449654,17.52233,78.559654,21:45:00,Stormy,Jam ,140
548,mzch509362663,13.086438,80.220672,13.146439,80.280672,23:50:00,Stormy,Low ,120
549,mcap917327399,9.970717,76.285447,10.000717,76.315447,21:50:00,Fog,Jam ,145
550,pswz823995683,11.001852,76.976268,11.041852,77.016268,13:05:00,Fog,High ,180
551,skxj212048389,-30.319528,78.040267,30.429528,78.150267,22:40:00,Sandstorms,Low ,90
552,yrog501626168,17.422819,78.449578,17.462819,78.489578,14:15:00,Stormy,High ,75
553,okpa149993280,26.891191,75.802083,26.951191,75.862083,19:05:00,Sandstorms,Medium ,150
554,uadg268728900,18.55144,73.804855,18.66144,73.914855,20:35:00,Cloudy,Jam ,185
555,ceui034729353,12.321214,76.621094,12.331214,76.631094,10:35:00,Cloudy,Low ,75
556,iphv304904196,0.0,0.0,0.11,0.11,22:45:00,Sandstorms,Low ,105
557,teuo495863117,11.022298,76.998349,11.032298,77.008349,9:10:00,Sunny,Low ,50
558,gema603832557,15.585658,73.743606,15.675658,73.833606,20:55:00,Fog,Jam ,200
559,euov740148063,22.732225,75.874765,22.812225,75.954765,0:00:00,Fog,Low ,130
560,ojsw942545421,18.546947,73.900626,18.636947,73.990626,23:35:00,Sunny,Low ,80
561,xlbh534491059,26.913726,75.75282,26.943726,75.78282,20:55:00,Sandstorms,Jam ,80
