Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Vehicle,Delivery_Time
mctx146223837,-27.165108,78.015053,27.225108,78.075053,21:10:00,Sandstorms,Jam ,scooter ,155
cyko979976221,0,0,0.13,0.13,21:40:00,Cloudy,Jam ,motorcycle ,195
uesw387337499,22.307898,73.167788,22.417898,73.277788,21:20:00,Stormy,Jam ,motorcycle ,235
wowz415217997,21.170096,72.789122,21.220096,72.839122,23:35:00,Fog,Low ,motorcycle ,130
uxsb403561931,30.905562,75.832841,30.995562,75.922841,17:30:00,Cloudy,Medium ,van,155
cyye995820696,26.849596,75.800512,26.989596,75.940512,20:55:00,Sandstorms,Jam ,motorcycle ,210
jbts229431770,11.003681,76.975525,11.043681,77.015525,13:40:00,Cloudy,High ,scooter ,125
iqbd216667101,27.163303,78.057044,27.243303,78.137044,22:10:00,Sandstorms,Jam ,motorcycle ,195
bszz787750715,21.157729,72.768726,21.247729,72.858726,23:30:00,Fog,Low ,scooter ,105
eynm000731182,26.902328,75.794257,26.932328,75.824257,18:40:00,Fog,Medium ,van,90
cdmn013747827,26.90519,75.810753,26.99519,75.900753,20:55:00,Sandstorms,Jam ,scooter ,110
fxuz549696901,17.428294,78.404423,17.448294,78.424423,8:40:00,Fog,Low ,motorcycle ,115
jtpt648811611,12.316967,76.603067,12.446967,76.733067,17:55:00,Stormy,Medium ,motorcycle ,240
oxji736034406,12.975377,77.696664,13.055377,77.776664,22:40:00,Windy,Low ,scooter ,65
rihr033620085,13.026286,80.275235,13.046286,80.295235,11:40:00,Sandstorms,High ,motorcycle ,160
gczg917526696,12.323978,76.627961,12.453978,76.757961,21:50:00,Sandstorms,Jam ,van,80
svpx912240732,11.025083,77.015393,11.055083,77.045393,17:30:00,Cloudy,Medium ,van,95
asgd164341326,12.933284,77.615428,12.953284,77.635428,9:45:00,Sunny,Low ,motorcycle ,90
xqcr834027606,26.492106,80.327797,26.562106,80.397797,21:05:00,Windy,Jam ,motorcycle ,135
dmrl564554163,19.003517,72.82765,19.073517,72.89765,17:20:00,Sunny,Medium ,motorcycle ,125
efrs776811164,10.994136,76.963303,11.024136,76.993303,18:40:00,Stormy,Medium ,scooter ,155
ljep947754095,17.440827,78.393391,17.510827,78.463391,18:00:00,Sunny,Medium ,motorcycle ,100
ljfy543933323,19.12663,72.829976,19.20663,72.909976,20:10:00,Windy,Jam ,motorcycle ,190
fshk983313794,12.297954,76.665169,12.327954,76.695169,23:05:00,Windy,Low ,motorcycle ,95
wypw496102732,0,0,0.03,0.03,21:25:00,Sunny,Jam ,van,85
ayns342721271,22.308096,73.167753,22.318096,73.177753,10:55:00,Cloudy,Low ,motorcycle ,120
thym058259757,12.323194,76.630583,12.343194,76.650583,11:25:00,Fog,High ,scooter ,130
lgzn457957462,17.450851,78.379347,17.510851,78.439347,18:10:00,Sandstorms,Medium ,motorcycle ,140
qezt047211927,18.543626,73.905101,18.623626,73.985101,17:15:00,Sandstorms,Medium ,scooter ,80
gzdo509306528,0,0,0.03,0.03,18:35:00,Fog,Medium ,motorcycle ,85
ersz046238543,12.304569,76.643622,12.364569,76.703622,23:15:00,Windy,Low ,motorcycle ,120
tgpw108094548,12.299524,76.64262,12.369524,76.71262,17:30:00,Windy,Medium ,motorcycle ,120
inqt227293158,26.849596,75.800512,26.869596,75.820512,12:05:00,Stormy,High ,scooter ,170
mwyi621708115,19.003517,72.82765,19.013517,72.83765,9:45:00,Cloudy,Low ,motorcycle ,80
hzpx007931304,21.160522,72.771477,21.210522,72.821477,22:50:00,Windy,Low ,motorcycle ,130
gbab110045112,22.728163,75.884212,22.858163,76.014212,17:15:00,Fog,Medium ,motorcycle ,125
hvpj165495397,22.31279,73.170283,22.38279,73.240283,17:25:00,Fog,Medium ,motorcycle ,245
ceed295586354,12.98041,77.640489,13.06041,77.720489,18:40:00,Windy,Medium ,van,24
tonn051257985,0,0,0.02,0.02,12:00:00,Sandstorms,High ,scooter ,160
erap841821582,19.131141,72.813074,19.16114,72.843074,19:10:00,Sunny,Medium ,motorcycle ,26
iavt937545530,17.433809,78.386744,17.523809,78.476744,0:10:00,Sandstorms,Low ,scooter ,120
trka856987401,17.428294,78.404423,17.558294,78.534423,19:50:00,Stormy,Jam ,van,80
lcgk008504983,26.766536,75.837333,26.896536,75.967333,20:40:00,Windy,Jam ,scooter ,135
zqro449286965,19.879631,75.323403,19.899631,75.343403,11:15:00,Fog,High ,motorcycle ,125
syeh579470089,13.026286,80.275235,13.046286,80.295235,9:10:00,Cloudy,Low ,motorcycle ,130
zhab316861798,19.091458,72.827808,19.151458,72.887808,19:35:00,Sandstorms,Jam ,scooter ,125
qqjl805129936,26.849596,75.800512,26.859596,75.810512,8:25:00,Fog,Low ,scooter ,15
weco669309017,12.934179,77.615797,12.954179,77.635797,11:05:00,Sunny,Low ,scooter ,90
zbel647135442,18.520016,73.830547,18.570016,73.880547,20:35:00,Fog,Jam ,motorcycle ,150
emwe467794784,12.986047,80.218114,13.096047,80.328114,20:00:00,Cloudy,Jam ,scooter ,230
xznm347660092,21.170798,72.790489,21.280798,72.900489,22:30:00,Windy,Low ,motorcycle ,24
nyfh224947388,18.563934,73.915367,18.603935,73.955367,16:05:00,Sandstorms,Medium ,motorcycle ,37
uvri048682496,22.760072,75.892574,22.850072,75.982574,21:35:00,Windy,Jam ,motorcycle ,135
bbws342212288,19.12663,72.829976,19.16663,72.869976,15:35:00,Windy,Medium ,scooter ,135
wsoh266827723,22.761226,75.887522,22.821226,75.947522,17:35:00,Windy,Medium ,van,160
leff787822709,19.178321,72.834715,19.198321,72.854715,12:00:00,Stormy,High ,van,140
talu198958493,21.149834,72.778666,21.199834,72.828666,20:20:00,Sandstorms,Jam ,motorcycle ,145
anfx475383342,26.88842,75.800689,26.89842,75.810689,10:35:00,Sandstorms,Low ,motorcycle ,135
eddt314765083,12.297954,76.665169,12.307954,76.675169,8:30:00,Cloudy,Low ,motorcycle ,55
pcyt916802893,17.458998,78.500366,17.518998,78.560366,17:20:00,Cloudy,Medium ,motorcycle ,13
ungk686699285,23.354422,85.3329,23.484422,85.4629,22:50:00,Windy,Low ,scooter ,135
jgcy113446649,13.044694,80.26147,13.084694,80.30147,12:40:00,Windy,High ,scooter ,125
ronf620294989,23.416792,85.316842,23.456792,85.356842,12:25:00,Cloudy,High ,motorcycle ,135
hoxq128553542,18.520016,73.830547,18.630016,73.940547,23:05:00,Sunny,Low ,scooter ,26
pmtg425435413,22.722634,75.886959,22.812634,75.976959,17:30:00,Windy,Medium ,van,160
qefg170628671,22.745536,75.893106,22.765536,75.913106,10:45:00,Windy,Low ,motorcycle ,125
bdlk287272047,0,0,0.03,0.03,22:00:00,Stormy,Jam ,motorcycle ,160
iqem237229463,12.304569,76.643622,12.354569,76.693622,20:05:00,Sunny,Jam ,motorcycle ,145
zazf712069296,21.175104,72.804342,21.245104,72.874342,19:35:00,Cloudy,Jam ,scooter ,160
dpcr770207794,12.935662,77.61413,13.015662,77.69413,23:55:00,Cloudy,Low ,motorcycle ,175
glsd963477325,21.17106,72.789292,21.21106,72.829292,15:05:00,Sunny,High ,motorcycle ,135
zhhx122382345,0,0,0.01,0.01,8:20:00,Sunny,Low ,motorcycle ,75
titu043025048,17.450851,78.379347,17.500851,78.429347,22:10:00,Cloudy,Jam ,scooter ,135
gyxe336866683,22.526461,88.364453,22.576461,88.414453,17:15:00,Stormy,Medium ,motorcycle ,150
zlcm795242431,23.371292,85.327872,23.441292,85.397872,18:50:00,Sunny,Medium ,motorcycle ,160
zdvi265864937,18.520016,73.830547,18.530016,73.840547,10:20:00,Stormy,Low ,van,125
wduj099075306,13.029198,77.570997,13.059198,77.600997,18:00:00,Windy,Medium ,motorcycle ,190
xhwj851689395,23.416792,85.316842,23.476792,85.376842,21:05:00,Fog,Jam ,scooter ,130
opbb084664115,18.520016,73.830547,18.630016,73.940547,20:40:00,Stormy,Jam ,motorcycle ,155
nplz786278633,23.416792,85.316842,23.436792,85.336842,11:55:00,Stormy,High ,scooter ,140
vfml243571298,18.546258,73.904337,18.656258,74.014337,18:55:00,Stormy,Medium ,scooter ,155
evto530786855,13.026286,80.275235,13.136286,80.385235,23:25:00,Cloudy,Low ,motorcycle ,145
ckgu502252849,26.921411,75.793604,26.981411,75.853604,23:40:00,Windy,Low ,motorcycle ,85
tjxh038296843,22.552672,88.352885,22.642672,88.442885,17:55:00,Windy,Medium ,motorcycle ,225
xhlz301038990,12.352058,76.60665,12.432058,76.68665,19:15:00,Sandstorms,Medium ,motorcycle ,170
zpnu794398600,11.022298,76.998349,11.132298,77.108349,19:45:00,Windy,Jam ,scooter ,120
xiuy990187238,11.008638,76.984311,11.068638,77.044311,21:55:00,Sandstorms,Jam ,motorcycle ,220
mupr233190762,21.149669,72.772629,21.199669,72.822629,21:05:00,Cloudy,Jam ,motorcycle ,180
pkqs694908430,12.972161,77.596014,13.002161,77.626014,20:35:00,Sunny,Jam ,motorcycle ,140
qibd572188244,13.049645,80.242268,13.139645,80.332268,18:40:00,Windy,Medium ,scooter ,185
rwkg752700186,0,0,0.06,0.06,18:05:00,Fog,Medium ,motorcycle ,10
xukr152686247,17.430448,78.418213,17.520448,78.508213,23:30:00,Stormy,Low ,motorcycle ,115
pkts252955495,30.372202,78.077151,30.442202,78.147151,23:55:00,Sandstorms,Low ,motorcycle ,22
kjef892715538,19.176269,72.836721,19.216269,72.876721,12:55:00,Stormy,High ,scooter ,130
pmpr684370621,23.351489,85.324253,23.411489,85.384253,20:20:00,Sandstorms,Jam ,motorcycle ,170
bpyt851249485,0,0,0.04,0.04,16:10:00,Sandstorms,Medium ,scooter ,130
fdjp742606171,0,0,0.11,0.11,23:15:00,Fog,Low ,motorcycle ,21
deff957321361,18.530963,73.828972,18.590963,73.888972,23:00:00,Stormy,Low ,motorcycle ,140
vakz912181469,26.766536,75.837333,26.826536,75.897333,22:55:00,Windy,Low ,motorcycle ,14
lxlx275255455,22.722634,75.886959,22.762634,75.926959,15:15:00,Cloudy,Medium ,motorcycle ,85
dowq522268038,12.98041,77.640489,13.01041,77.670489,18:35:00,Sandstorms,Medium ,motorcycle ,185
xdao434795901,22.307898,73.167788,22.417898,73.277788,22:50:00,Sunny,Low ,motorcycle ,210
qzve473103395,19.091458,72.827808,19.201458,72.937808,17:30:00,Cloudy,Medium ,motorcycle ,170
sgrh968289641,19.874733,75.353942,19.984733,75.463942,18:50:00,Windy,Medium ,motorcycle ,125
jpet729617185,13.045479,80.23311,13.155479,80.34311,19:35:00,Windy,Jam ,scooter ,150
tbbu562785662,26.956431,75.776649,27.046431,75.866649,19:25:00,Fog,Jam ,motorcycle ,240
yhct639146328,10.027014,76.308053,10.157014,76.438053,0:00:00,Stormy,Low ,scooter ,90
vpzi082179640,11.008638,76.984311,11.138638,77.114311,23:15:00,Stormy,Low ,scooter ,140
wxqg297592780,13.022394,80.242439,13.112394,80.332439,17:50:00,Stormy,Medium ,motorcycle ,130
eein393878639,19.065838,72.832658,19.175838,72.942658,22:10:00,Sunny,Jam ,scooter ,80
qkiq165480717,22.75004,75.902847,22.78004,75.932847,20:55:00,Cloudy,Jam ,motorcycle ,125
hqwk443892657,0,0,0.13,0.13,20:45:00,Sunny,Jam ,motorcycle ,110
xkxm865630486,21.173493,72.801953,21.203493,72.831953,22:40:00,Windy,Low ,motorcycle ,15
bvni933228891,13.029198,77.570997,13.039198,77.580997,9:55:00,Sandstorms,Low ,motorcycle ,28
befv867092423,13.026279,80.174568,13.036279,80.184568,10:25:00,Windy,Low ,motorcycle ,100
hobf254746878,13.091809,80.219104,13.131809,80.259104,13:45:00,Stormy,High ,motorcycle ,160
lhfo186255622,0,0,0.13,0.13,20:15:00,Sandstorms,Jam ,scooter ,85
emki208355100,22.308096,73.167753,22.348096,73.207753,12:30:00,Cloudy,High ,motorcycle ,190
eiug703797186,21.183434,72.814492,21.203434,72.834492,8:55:00,Cloudy,Low ,scooter ,70
gpgw045112006,0,0,0.04,0.04,15:50:00,Windy,Medium ,motorcycle ,130
pajv540287866,18.533811,73.899315,18.623811,73.989315,19:40:00,Sandstorms,Jam ,motorcycle ,150
pfch546197063,11.003681,76.975525,11.053681,77.025525,19:25:00,Cloudy,Jam ,scooter ,145
watp349944722,21.149669,72.772629,21.279669,72.902629,22:55:00,Windy,Low ,scooter ,12
ipvd026583007,12.975377,77.696664,13.045377,77.766664,18:50:00,Windy,Medium ,motorcycle ,245
pexn467185751,22.311358,73.164798,22.421358,73.274798,17:35:00,Fog,Medium ,motorcycle ,210
nmla539707523,12.986047,80.218114,13.056047,80.288114,19:15:00,Sandstorms,Medium ,van,120
dbuw981669021,21.175975,72.795503,21.285975,72.905503,20:10:00,Cloudy,Jam ,motorcycle ,230
dbyg819334603,15.496162,73.825364,15.536162,73.865364,13:55:00,Sandstorms,High ,van,27
koew144021127,26.913726,75.75282,26.933726,75.77282,8:15:00,Stormy,Low ,motorcycle ,65
qmjh777621315,22.569367,88.433187,22.639367,88.503187,21:10:00,Windy,Jam ,motorcycle ,125
pszf462397050,21.170798,72.790489,21.300798,72.920489,19:35:00,Windy,Jam ,motorcycle ,120
figc612141073,22.74806,75.8934,22.75806,75.9034,8:45:00,Cloudy,Low ,motorcycle ,60
gpwj834408989,30.895817,75.813112,30.905817,75.823112,9:40:00,Windy,Low ,motorcycle ,120
pwbf401580256,23.357804,85.325146,23.417804,85.385146,21:40:00,Sandstorms,Jam ,motorcycle ,29
vpzj106843126,11.010375,76.95295,11.090375,77.03295,23:20:00,Stormy,Low ,scooter ,90
rpxi920665792,19.120083,72.907385,19.190083,72.977385,23:55:00,Cloudy,Low ,motorcycle ,23
vhkj347911892,18.563934,73.915367,18.643935,73.995367,23:35:00,Windy,Low ,motorcycle ,95
ilfo183800165,12.906229,77.596791,13.016229,77.706791,21:50:00,Windy,Jam ,motorcycle ,145
blgx713939207,12.933298,77.614293,13.023298,77.704293,20:30:00,Sunny,Jam ,motorcycle ,120
wlra252926669,27.161661,78.011544,27.241661,78.091544,21:00:00,Cloudy,Jam ,scooter ,200
vxra135801103,12.337928,76.617889,12.347928,76.627889,11:50:00,Stormy,High ,scooter ,110
fzng561300776,13.066762,80.251865,13.076762,80.261865,11:20:00,Windy,High ,scooter ,60
sdij345774967,10.994136,76.963303,11.074136,77.043303,18:25:00,Sandstorms,Medium ,motorcycle ,215
ylyn963444268,17.440827,78.393391,17.550827,78.503391,18:30:00,Windy,Medium ,scooter ,130
prwc675910621,11.003681,76.975525,11.033681,77.005525,17:30:00,Windy,Medium ,scooter ,135
sqjm123634300,13.064181,80.236442,13.154181,80.326442,22:25:00,Fog,Low ,motorcycle ,175
bptj463968079,13.066762,80.251865,13.116762,80.301865,22:50:00,Windy,Low ,scooter ,135
njei617905873,21.160437,72.774209,21.200437,72.814209,12:25:00,Cloudy,High ,motorcycle ,135
nltq801700453,19.091458,72.827808,19.111458,72.847808,8:50:00,Fog,Low ,scooter ,85
jttm849299889,0,0,0.07,0.07,22:50:00,Sandstorms,Low ,motorcycle ,85
dmps249322564,23.416792,85.316842,23.476792,85.376842,0:00:00,Sunny,Low ,motorcycle ,75
gego068198063,30.362686,78.06889,30.492686,78.19889,21:30:00,Fog,Jam ,scooter ,195
fptn470372741,22.725748,75.898497,22.755747,75.928497,20:20:00,Stormy,Jam ,motorcycle ,125
gqbu367833799,17.410371,78.437225,17.520371,78.547225,17:30:00,Sunny,Medium ,motorcycle ,90
izaj168715864,0,0,0.08,0.08,18:00:00,Cloudy,Medium ,motorcycle ,240
fnep523025583,18.56245,73.916619,18.65245,74.006619,23:55:00,Fog,Low ,scooter ,140
prmd574549289,12.972161,77.596014,12.992161,77.616014,10:05:00,Sandstorms,Low ,scooter ,145
mrjm925736117,23.416792,85.316842,23.446792,85.346842,18:50:00,Sandstorms,Medium ,motorcycle ,160
bxmi331655934,12.906229,77.596791,13.036229,77.726791,23:15:00,Cloudy,Low ,motorcycle ,205
mhbw191834924,9.979186,76.317361,10.049186,76.387361,21:10:00,Cloudy,Jam ,motorcycle ,195
zgus506380717,13.049645,80.242268,13.079645,80.272268,18:40:00,Fog,Medium ,scooter ,80
qebb550457670,17.411028,78.329645,17.541028,78.459645,21:25:00,Fog,Jam ,motorcycle ,240
nkwa401940966,12.933284,77.615428,13.003284,77.685428,17:35:00,Cloudy,Medium ,motorcycle ,200
cywj467789158,11.000762,76.981876,11.020762,77.001876,8:30:00,Stormy,Low ,motorcycle ,55
sjkg905066419,0,0,0.08,0.08,22:10:00,Sunny,Jam ,motorcycle ,95
xntp740548398,18.539299,73.897902,18.609299,73.967902,21:05:00,Cloudy,Jam ,scooter ,175
pvcu885016852,11.022298,76.998349,11.042298,77.018349,11:40:00,Sunny,High ,van,80
xzhm898208742,22.310329,73.169083,22.360329,73.219083,17:40:00,Fog,Medium ,scooter ,75
uglc908112005,12.949934,77.699386,12.999934,77.749386,22:00:00,Stormy,Jam ,scooter ,155
ggni863426619,11.022169,76.999594,11.082169,77.059594,22:50:00,Fog,Low ,motorcycle ,55
bzru027859331,19.875908,75.358888,19.925908,75.408888,22:50:00,Cloudy,Low ,motorcycle ,110
abfq998863769,10.006881,76.345397,10.076881,76.415397,23:05:00,Stormy,Low ,scooter ,80
wywl453950288,12.326356,76.619103,12.366356,76.659103,15:05:00,Fog,High ,motorcycle ,120
dypb040671273,17.431477,78.40035,17.451477,78.42035,10:40:00,Cloudy,Low ,van,80
vqlk306910270,26.88842,75.800689,27.02842,75.940689,19:45:00,Windy,Jam ,motorcycle ,210
hvgr961766492,0,0,0.01,0.01,12:00:00,Cloudy,High ,motorcycle ,155
lmam222460100,11.003669,76.976494,11.073669,77.046494,21:30:00,Fog,Jam ,scooter ,155
ynfp918283334,0,0,0.02,0.02,10:35:00,Windy,Low ,motorcycle ,165
ntqf654847526,13.022394,80.242439,13.072394,80.292439,23:40:00,Stormy,Low ,scooter ,80
wltg948769753,18.51421,73.838429,18.62421,73.948429,23:30:00,Windy,Low ,motorcycle ,80
wfnp526037482,12.352058,76.60665,12.462058,76.71665,18:30:00,Sandstorms,Medium ,motorcycle ,125
snnk405400637,21.186884,72.793616,21.196884,72.803616,8:50:00,Cloudy,Low ,van,90
wpqb321718229,22.307898,73.167788,22.417898,73.277788,18:40:00,Windy,Medium ,scooter ,130
sdoi829127570,19.875522,75.367127,19.925522,75.417127,21:35:00,Sandstorms,Jam ,scooter ,170
idya109511672,26.892312,75.806896,26.972313,75.886896,17:40:00,Windy,Medium ,motorcycle ,160
ttrz409682533,22.310237,73.158921,22.420237,73.268921,19:35:00,Windy,Jam ,motorcycle ,110
nfya937262694,23.359033,85.325347,23.449033,85.415347,21:25:00,Windy,Jam ,motorcycle ,250
lmop404805897,22.552996,88.35231,22.572996,88.37231,12:00:00,Stormy,High ,scooter ,80
ybxm786583586,22.538731,88.364878,22.598731,88.424878,17:50:00,Stormy,Medium ,motorcycle ,115
enld417016844,22.311603,73.165012,22.351603,73.205012,14:45:00,Windy,High ,motorcycle ,95
lmmw269814056,30.895204,75.822103,30.945204,75.872103,22:55:00,Stormy,Low ,motorcycle ,125
iwhg780258471,17.428294,78.404423,17.498294,78.474423,18:55:00,Fog,Medium ,scooter ,185
iwgk345795951,25.450329,81.834279,25.540329,81.924279,22:20:00,Sandstorms,Low ,van,50
tsgt870627135,18.546947,73.900626,18.656947,74.010626,21:40:00,Stormy,Jam ,scooter ,170
iceq731335361,26.956431,75.776649,27.066431,75.886649,23:40:00,Stormy,Low ,scooter ,70
xiqr562543389,13.026279,80.174568,13.086279,80.234568,20:30:00,Cloudy,Jam ,motorcycle ,130
ccvj862813862,19.1813,72.836191,19.2413,72.896191,20:20:00,Sandstorms,Jam ,scooter ,150
vavf041518880,30.340722,78.060221,30.430722,78.150221,17:45:00,Sunny,Medium ,motorcycle ,85
ojgk976611501,19.874733,75.353942,19.964733,75.443942,18:15:00,Sandstorms,Medium ,motorcycle ,145
gzhs999389838,26.911927,75.797282,27.001927,75.887282,19:10:00,Fog,Medium ,motorcycle ,37
lpoo559278752,13.058616,80.264151,13.188616,80.394151,20:00:00,Sandstorms,Jam ,van,115
ciiu227813992,12.352058,76.60665,12.402058,76.65665,22:00:00,Windy,Jam ,motorcycle ,150
dmfn307541025,0,0,0.07,0.07,20:55:00,Windy,Jam ,scooter ,145
whbe278371630,22.727021,75.884167,22.747021,75.904167,10:00:00,Windy,Low ,scooter ,70
ajon496915803,22.651847,75.881991,22.681847,75.911991,23:25:00,Stormy,Low ,van,140
fjwn048296205,25.45235,81.841889,25.48235,81.871889,20:45:00,Sandstorms,Jam ,scooter ,135
hibb670568838,10.994136,76.963303,11.084136,77.053303,23:25:00,Sandstorms,Low ,motorcycle ,80
mpxz628633412,19.874733,75.353942,19.954733,75.433942,19:40:00,Sandstorms,Jam ,motorcycle ,215
rqqt145827294,22.311603,73.165012,22.401603,73.255012,17:50:00,Fog,Medium ,motorcycle ,220
xrou628500081,17.411028,78.329645,17.441028,78.359645,19:00:00,Stormy,Medium ,motorcycle ,110
xnwm549054246,21.170798,72.790489,21.220798,72.840489,22:45:00,Windy,Low ,scooter ,80
tcjj860782373,12.972532,77.608179,12.992532,77.628179,8:35:00,Fog,Low ,scooter ,90
ceoa860679195,23.359033,85.325347,23.379033,85.345347,10:25:00,Stormy,Low ,motorcycle ,80
ozff337964990,21.173493,72.801953,21.243493,72.871953,19:55:00,Cloudy,Jam ,motorcycle ,230
hdrw273058143,0,0,0.08,0.08,18:30:00,Sunny,Medium ,motorcycle ,130
jjpc681328627,11.003669,76.976494,11.073669,77.046494,17:30:00,Stormy,Medium ,scooter ,85
wnja265203362,12.972161,77.596014,13.042161,77.666014,20:30:00,Sandstorms,Jam ,motorcycle ,220
kkkn806065019,21.149669,72.772629,21.179669,72.802629,19:10:00,Fog,Medium ,scooter ,85
ahcl676711139,26.892312,75.806896,26.972313,75.886896,21:25:00,Windy,Jam ,motorcycle ,215
fnmz024487519,17.424114,78.347554,17.534114,78.457554,23:05:00,Fog,Low ,motorcycle ,41
tsnh426803977,0,0,0.07,0.07,18:50:00,Windy,Medium ,motorcycle ,170
jlvk970569104,21.170096,72.789122,21.250096,72.869122,20:35:00,Windy,Jam ,scooter ,200
nkob102431367,22.760072,75.892574,22.780072,75.912574,8:25:00,Windy,Low ,scooter ,80
aitb076913492,21.157735,72.768778,21.167735,72.778778,11:35:00,Stormy,High ,motorcycle ,65
zzht454845366,11.000762,76.981876,11.030762,77.011876,18:45:00,Stormy,Medium ,scooter ,145
penp730595480,21.186884,72.793616,21.206884,72.813616,11:20:00,Sandstorms,High ,motorcycle ,120
tqqq117400105,21.157729,72.768726,21.187729,72.798726,18:35:00,Cloudy,Medium ,motorcycle ,80
wrbr570700916,13.086438,80.220672,13.136439,80.270672,20:45:00,Stormy,Jam ,scooter ,34
wzvs619072447,26.846156,75.8023,26.956156,75.9123,19:55:00,Stormy,Jam ,motorcycle ,100
oini183602327,21.157729,72.768726,21.197729,72.808726,15:05:00,Fog,High ,motorcycle ,140
elrp114539975,12.939496,77.625999,13.069496,77.755999,18:00:00,Fog,Medium ,scooter ,150
fvoq332072223,11.008638,76.984311,11.098638,77.074311,22:35:00,Stormy,Low ,scooter ,70
kemd906602818,11.022477,76.995667,11.062477,77.035667,14:30:00,Windy,High ,motorcycle ,150
kqmi499374214,27.160934,78.044095,27.180934,78.064095,9:45:00,Windy,Low ,motorcycle ,125
qdqs225203666,22.725748,75.898497,22.805747,75.978497,23:45:00,Sunny,Low ,motorcycle ,140
ztel491150706,19.131141,72.813074,19.19114,72.873074,23:20:00,Sunny,Low ,scooter ,85
sfok287655638,12.323225,76.630028,12.453225,76.760028,20:00:00,Windy,Jam ,scooter ,165
rbvw350017323,18.51421,73.838429,18.60421,73.928429,17:30:00,Sandstorms,Medium ,motorcycle ,180
evfg719847858,0,0,0.09,0.09,20:25:00,Sandstorms,Jam ,scooter ,190
kcdr224504524,22.31279,73.170283,22.37279,73.230283,21:20:00,Cloudy,Jam ,motorcycle ,125
